#4cyc(true),#4cyc(est),#4cyc(rel-err),#4cyc(l2-loss),max_deg
2.850000e+02,5.726035e+06,2.009035e+04,3.278421e+13,94,4.040580e-01
2.850000e+02,0.000000e+00,1.000000e+00,8.122500e+04,94,1.649180e-01
2.850000e+02,4.475954e+06,1.570410e+04,2.003161e+13,94,1.782500e-01
2.850000e+02,1.163639e+06,4.081945e+03,1.353394e+12,94,1.707810e-01
2.850000e+02,2.809884e+06,9.858242e+03,7.893846e+12,94,1.690830e-01
2.850000e+02,4.163802e+05,1.459983e+03,1.731352e+11,94,1.166100e-01
2.850000e+02,2.220852e+06,7.791462e+03,4.930916e+12,94,1.932250e-01
2.850000e+02,5.439652e+06,1.908550e+04,2.958672e+13,94,1.976910e-01
2.850000e+02,0.000000e+00,1.000000e+00,8.122500e+04,94,2.522070e-01
2.850000e+02,7.276731e+06,2.553139e+04,5.294666e+13,94,1.370600e-01
2.850000e+02,3.927751e+06,1.378058e+04,1.542499e+13,94,2.268830e-01
2.850000e+02,2.946229e+06,1.033664e+04,8.678584e+12,94,1.127250e-01
2.850000e+02,2.841359e+06,9.968682e+03,8.071704e+12,94,1.322660e-01
2.850000e+02,2.235531e+06,7.842969e+03,4.996325e+12,94,1.468240e-01
2.850000e+02,1.150297e+07,4.036028e+04,1.323117e+14,94,1.328240e-01
2.850000e+02,6.032999e+06,2.116742e+04,3.639364e+13,94,1.690920e-01
2.850000e+02,3.053329e+06,1.071244e+04,9.321078e+12,94,2.339920e-01
2.850000e+02,7.782128e+06,2.730471e+04,6.055708e+13,94,7.751800e-02
2.850000e+02,0.000000e+00,1.000000e+00,8.122500e+04,94,2.235840e-01
2.850000e+02,4.719797e+06,1.655969e+04,2.227380e+13,94,8.759600e-02
function,AVG(rel-err),AVG(l2-loss)
4-cycles,1.308197e+04,2.238647e+13
CalcTime,1.763593e-01
