#4cyc(true),#4cyc(est),#4cyc(rel-err),#4cyc(l2-loss),max_deg
2.780000e+02,-1.057464e+03,4.803827e+00,1.783464e+06,12,5.600000e-05
2.780000e+02,3.291936e+03,1.084150e+01,9.083811e+06,12,3.400000e-05
2.780000e+02,5.842678e+03,2.001683e+01,3.096564e+07,12,3.200000e-05
2.780000e+02,9.680085e+02,2.482045e+00,4.761117e+05,12,3.100000e-05
2.780000e+02,-2.119744e+03,8.624977e+00,5.749174e+06,12,3.100000e-05
2.780000e+02,-1.170796e+03,5.211497e+00,2.099011e+06,12,3.200000e-05
2.780000e+02,2.026474e+03,6.289475e+00,3.057161e+06,12,3.200000e-05
2.780000e+02,8.884403e+02,2.195829e+00,3.726374e+05,12,3.100000e-05
2.780000e+02,4.619056e+03,1.561531e+01,1.884477e+07,12,3.200000e-05
2.780000e+02,1.417673e+03,4.099543e+00,1.298855e+06,12,3.100000e-05
2.780000e+02,-2.838063e+03,1.120886e+01,9.709846e+06,12,3.100000e-05
2.780000e+02,-3.863316e+01,1.138968e+00,1.002566e+05,12,3.200000e-05
2.780000e+02,-3.422933e+03,1.331271e+01,1.369691e+07,12,3.200000e-05
2.780000e+02,-2.253043e+03,9.104470e+00,6.406177e+06,12,3.200000e-05
2.780000e+02,-2.017329e+02,1.725658e+00,2.301437e+05,12,3.100000e-05
2.780000e+02,-6.050693e+01,1.217651e+00,1.145869e+05,12,3.200000e-05
2.780000e+02,1.576959e+03,4.672513e+00,1.687294e+06,12,3.100000e-05
2.780000e+02,-2.352577e+03,9.462509e+00,6.919938e+06,12,3.100000e-05
2.780000e+02,8.844769e+02,2.181571e+00,3.678142e+05,12,3.000000e-05
2.780000e+02,-3.635950e+03,1.407896e+01,1.531900e+07,12,3.000000e-05
function,AVG(rel-err),AVG(l2-loss)
4-cycles,7.414235e+00,6.414130e+06
CalcTime,3.270000e-05
