#4cyc(true),#4cyc(est),#4cyc(rel-err),#4cyc(l2-loss),max_deg
3.626223e+07,-6.373363e+10,1.758576e+03,4.066599e+21,1383,2.891973e+00
3.626223e+07,8.727780e+08,2.306852e+01,6.997587e+17,1383,4.590639e+00
3.626223e+07,6.015192e+10,1.657804e+03,3.613892e+21,1383,4.169408e+00
3.626223e+07,1.527279e+10,4.201763e+02,2.321519e+20,1383,2.870326e+00
3.626223e+07,-4.481003e+10,1.236722e+03,2.011190e+21,1383,2.827016e+00
3.626223e+07,-8.255698e+09,2.286666e+02,6.875660e+19,1383,2.826146e+00
3.626223e+07,-1.700533e+10,4.699543e+02,2.904158e+20,1383,2.862111e+00
3.626223e+07,-3.797611e+10,1.048263e+03,1.444940e+21,1383,2.815801e+00
3.626223e+07,5.569165e+10,1.534803e+03,3.097522e+21,1383,2.813391e+00
3.626223e+07,-1.497693e+10,4.140173e+02,2.253958e+20,1383,3.138190e+00
3.626223e+07,5.670877e+09,1.553852e+02,3.174888e+19,1383,2.940072e+00
3.626223e+07,-5.814549e+09,1.613473e+02,3.423200e+19,1383,2.981338e+00
3.626223e+07,2.525543e+10,6.954666e+02,6.360065e+20,1383,3.058106e+00
3.626223e+07,6.152940e+10,1.695790e+03,3.781406e+21,1383,2.817572e+00
3.626223e+07,4.031629e+10,1.110798e+03,1.622480e+21,1383,2.854765e+00
3.626223e+07,-5.590327e+10,1.542639e+03,3.129231e+21,1383,2.834497e+00
3.626223e+07,-5.175390e+10,1.428212e+03,2.682221e+21,1383,2.830862e+00
3.626223e+07,-2.956154e+10,8.162157e+02,8.760299e+20,1383,3.082190e+00
3.626223e+07,-3.213104e+10,8.870746e+02,1.034735e+21,1383,3.193999e+00
3.626223e+07,5.039035e+10,1.388610e+03,2.535534e+21,1383,3.176724e+00
function,AVG(rel-err),AVG(l2-loss)
4-cycles,9.336795e+02,1.570759e+21
CalcTime,3.078756e+00
