#4cyc(true),#4cyc(est),#4cyc(rel-err),#4cyc(l2-loss),max_deg
6.159620e+05,6.131967e+07,9.855105e+01,3.684940e+15,511,4.483400e-02
6.159620e+05,-1.106273e+08,1.806009e+02,1.237507e+16,511,3.878400e-02
6.159620e+05,1.556633e+08,2.517158e+02,2.403968e+16,511,3.603500e-02
6.159620e+05,3.822326e+07,6.105458e+01,1.414309e+15,511,3.628800e-02
6.159620e+05,1.230160e+08,1.987136e+02,1.498177e+16,511,3.502900e-02
6.159620e+05,-9.699332e+07,1.584664e+02,9.527571e+15,511,3.558300e-02
6.159620e+05,9.500363e+07,1.532362e+02,8.909032e+15,511,3.470000e-02
6.159620e+05,-2.077987e+08,3.383563e+02,4.343666e+16,511,3.556000e-02
6.159620e+05,2.385684e+08,3.863103e+02,5.662136e+16,511,3.645100e-02
6.159620e+05,-8.254269e+06,1.440061e+01,7.868100e+13,511,3.805700e-02
6.159620e+05,-1.424999e+08,2.323453e+02,2.048216e+16,511,3.738700e-02
6.159620e+05,5.789969e+06,8.399879e+00,2.677034e+13,511,3.616900e-02
6.159620e+05,-1.132338e+08,1.848325e+02,1.296177e+16,511,3.743300e-02
6.159620e+05,9.845686e+07,1.588424e+02,9.572840e+15,511,3.751700e-02
6.159620e+05,-2.115354e+07,3.534229e+01,4.739114e+14,511,3.834300e-02
6.159620e+05,-9.055247e+07,1.480098e+02,8.311683e+15,511,3.869600e-02
6.159620e+05,-8.976086e+07,1.467247e+02,8.167970e+15,511,3.615400e-02
6.159620e+05,-2.925476e+07,4.849442e+01,8.922601e+14,511,3.337900e-02
6.159620e+05,-1.140677e+08,1.861863e+02,1.315234e+16,511,3.355000e-02
6.159620e+05,4.796001e+07,7.686196e+01,2.241459e+15,511,3.357500e-02
function,AVG(rel-err),AVG(l2-loss)
4-cycles,1.533723e+02,1.256761e+16
CalcTime,3.667620e-02
